DBG,count0=0,count1=0,count2=0,count3=0
LH2,148218302,2,0,10,21,76343
LH2,148218302,2,1,10,20,37069
LH2,148218302,2,0,12,24,5661
LH2,148218302,2,0,13,26,23388
LH2,148218302,2,1,13,26,23390
LH2,148218302,2,0,14,28,13697
DBG,count0=0,count1=0,count2=1,count3=0
LH2,148319478,2,0,2,5,49742
LH2,148319478,2,0,3,7,71876
LH2,148319478,2,0,4,9,70213
LH2,148319478,2,1,4,9,27849
LH2,148319478,2,0,5,11,10884
LH2,148319478,2,1,5,11,10884
LH2,148319478,2,0,6,13,58297
LH2,148319478,2,0,10,21,76318
LH2,148319478,2,1,10,20,37059
LH2,148319478,2,0,12,24,5661
LH2,148319478,2,0,13,26,23388
LH2,148319478,2,1,13,26,23390
LH2,148319478,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,148421183,2,0,2,5,49742
LH2,148421183,2,0,3,7,71876
LH2,148421183,2,0,4,8,70203
LH2,148421183,2,1,4,8,27845
LH2,148421183,2,0,5,11,10884
LH2,148421183,2,1,5,11,10884
LH2,148421183,2,0,6,13,58297
LH2,148421183,2,0,10,20,76308
LH2,148421183,2,1,10,20,37054
LH2,148421183,2,0,12,24,5661
LH2,148421183,2,0,13,26,23388
LH2,148421183,2,1,13,26,23390
LH2,148421183,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,148523020,2,0,2,5,49742
LH2,148523020,2,0,3,7,71876
LH2,148523020,2,0,4,8,70205
LH2,148523020,2,1,4,8,27846
LH2,148523020,2,0,5,11,10884
LH2,148523020,2,1,5,11,10884
LH2,148523020,2,0,6,13,58297
