pc_time_s,time_us,sensor,sweep,basestation,polynomial,lfsr_location
1778149626.8602092,295762465,0,0,9,18,15049
1778149626.8611195,295762465,0,0,10,21,39929
1778149626.861995,295762465,0,1,10,21,69752
1778149626.8631341,295762465,0,0,14,29,115623
1778149626.8641093,295762465,1,0,0,0,85459
1778149626.8650668,295762465,1,0,1,3,23587
1778149626.8661208,295762465,1,0,2,4,100462
1778149626.8673248,295762465,1,0,4,9,35098
1778149626.8682547,295762465,1,1,4,8,65353
1778149626.869171,295762465,1,0,5,11,31624
1778149626.8703659,295762465,1,0,9,19,36713
1778149626.8712404,295762465,1,0,10,21,41137
1778149626.8719432,295762465,1,1,10,21,69288
1778149626.8728204,295762465,1,0,11,22,127000
1778149626.873779,295762465,1,0,13,27,114798
1778149626.876201,295762465,2,0,0,1,37931
1778149626.8765955,295762465,2,1,0,1,65326
1778149626.8770335,295762465,2,0,4,9,64199
1778149626.8774195,295762465,2,1,4,9,33503
1778149626.8778358,295762465,2,0,10,21,39715
1778149626.8782477,295762465,2,1,10,21,67394
1778149626.8786938,295762465,2,0,15,30,52979
1778149626.879137,295762465,3,0,1,3,23715
1778149626.87953,295762465,3,0,4,9,65554
1778149626.8801336,295762465,3,1,4,9,33451
1778149626.8806133,295762465,3,0,8,16,64933
1778149626.881068,295762465,3,0,10,21,38403
1778149626.881492,295762465,3,1,10,21,67924
1778149626.8819363,295762465,3,0,12,24,44377
1778149626.8823524,295864868,0,0,1,3,32752
1778149626.957957,295864868,0,0,4,8,35070
1778149626.9587817,295864868,0,1,4,8,66573
1778149626.959689,295864868,0,0,5,11,61492
1778149626.9605813,295864868,0,0,9,18,15049
1778149626.9614758,295864868,0,0,10,21,40236
1778149626.9625118,295864868,0,1,10,20,69879
1778149626.9636192,295864868,0,0,14,29,115623
1778149626.964661,295864868,1,0,0,0,85459
1778149626.9655445,295864868,1,0,1,3,23587
1778149626.966484,295864868,1,0,2,4,100462
1778149626.9675164,295864868,1,0,4,8,35192
1778149626.9687636,295864868,1,1,4,8,65174
1778149626.9697793,295864868,1,0,5,11,31624
1778149626.9707098,295864868,1,0,9,19,36713
1778149626.9718034,295864868,1,0,10,21,41667
1778149626.9727116,295864868,1,1,10,20,69467
1778149626.9736843,295864868,1,0,11,22,127000
1778149626.9746437,295864868,1,0,13,27,114798
1778149626.975589,295864868,2,0,0,1,37931
1778149626.9764607,295864868,2,1,0,1,65326
1778149626.9774203,295864868,2,0,4,8,64019
1778149626.9782565,295864868,2,1,4,9,33558
1778149626.979087,295864868,2,0,10,21,40139
1778149626.979983,295864868,2,1,10,21,67544
1778149626.981163,295864868,2,0,15,30,52979
1778149626.982326,295864868,3,0,1,3,23715
1778149626.9836085,295864868,3,0,4,8,65390
1778149626.9848902,295864868,3,1,4,8,33481
1778149626.9858663,295864868,3,0,8,16,64933
1778149626.9870813,295864868,3,0,10,21,38713
1778149626.988682,295864868,3,1,10,21,68054
1778149626.9896512,295864868,3,0,12,24,44377
1778149626.990558,295968905,0,0,1,3,32752
1778149627.062368,295968905,0,0,4,8,35140
1778149627.063274,295968905,0,1,4,8,66460
1778149627.064134,295968905,0,0,5,11,61492
1778149627.0649977,295968905,0,0,9,18,15049
1778149627.0658758,295968905,0,0,10,21,40598
1778149627.0667875,295968905,0,1,10,20,70103
1778149627.067685,295968905,0,0,14,29,115623
1778149627.0686316,295968905,1,0,0,0,85459
1778149627.0694811,295968905,1,0,1,3,23587
1778149627.0703316,295968905,1,0,2,4,100462
1778149627.0712457,295968905,1,0,4,8,35289
1778149627.072054,295968905,1,1,4,8,65026
1778149627.072897,295968905,1,0,5,11,31624
1778149627.0737891,295968905,1,0,9,19,36713
1778149627.0746226,295968905,1,0,10,20,42047
1778149627.075496,295968905,1,1,10,20,69725
1778149627.0765457,295968905,1,0,11,22,127000
1778149627.0780444,295968905,1,0,13,27,114798
1778149627.0790055,295968905,2,0,0,1,37931
1778149627.0798683,295968905,2,1,0,1,65326
1778149627.0807314,295968905,2,0,4,8,63823
1778149627.0815845,295968905,2,1,4,8,33617
1778149627.0824475,295968905,2,0,10,21,40621
1778149627.0833943,295968905,2,1,10,21,67766
1778149627.084299,295968905,2,0,15,30,52979
1778149627.0852203,295968905,3,0,1,3,23715
1778149627.0860322,295968905,3,0,4,8,65235
1778149627.0869117,295968905,3,1,4,8,33499
1778149627.08776,295968905,3,0,8,16,64933
1778149627.0886185,295968905,3,0,10,20,39037
1778149627.089461,295968905,3,1,10,20,68199
1778149627.0902646,295968905,3,0,12,24,44377
1778149627.091063,296071580,0,0,1,3,32752
1778149627.1646872,296071580,0,0,4,9,35206
1778149627.1655545,296071580,0,1,4,8,66389
1778149627.1660345,296071580,0,0,5,11,61492
1778149627.1664784,296071580,0,0,9,18,15049
1778149627.1670215,296071580,0,0,10,20,40901
1778149627.167524,296071580,0,1,10,21,70313
1778149627.1679792,296071580,0,0,14,29,115623
1778149627.1684136,296071580,1,0,0,0,85459
1778149627.168835,296071580,1,0,1,3,23587
1778149627.1692255,296071580,1,0,2,4,100462
1778149627.1696339,296071580,1,0,4,9,35388
1778149627.1700504,296071580,1,1,4,8,64932
1778149627.170446,296071580,1,0,5,11,31624
1778149627.1708734,296071580,1,0,9,19,36713
1778149627.1712775,296071580,1,0,10,20,42467
1778149627.1717005,296071580,1,1,10,21,69974
1778149627.1726007,296071580,1,0,11,22,127000
1778149627.1733797,296071580,1,0,13,27,114798
1778149627.1741703,296071580,2,0,0,1,37931
1778149627.1748772,296071580,2,1,0,1,65326
1778149627.1756253,296071580,2,0,4,9,63708
1778149627.176081,296071580,2,1,4,9,33667
1778149627.1764936,296071580,2,0,10,21,41054
1778149627.176947,296071580,2,1,10,20,67976
1778149627.1774101,296071580,2,0,15,30,52979
1778149627.177862,296071580,3,0,1,3,23715
1778149627.1782784,296071580,3,0,4,8,65135
1778149627.178667,296071580,3,1,4,9,33544
1778149627.1792507,296071580,3,0,8,16,64933
1778149627.1798732,296071580,3,0,10,20,39401
1778149627.180546,296071580,3,1,10,20,68409
1778149627.1813715,296071580,3,0,12,24,44377
1778149627.1821826,296173978,0,0,1,3,32752
1778149627.2672698,296173978,0,0,4,9,35313
1778149627.2691698,296173978,0,1,4,9,66378
1778149627.2700543,296173978,0,0,5,11,61492
1778149627.2709408,296173978,0,0,9,18,15049
1778149627.2718453,296173978,0,0,10,20,41229
1778149627.2728105,296173978,0,1,10,20,70647
1778149627.2736688,296173978,0,0,14,29,115623
1778149627.2745314,296173978,1,0,0,0,85459
1778149627.2752757,296173978,1,0,1,3,23587
1778149627.2760742,296173978,1,0,2,4,100462
1778149627.2768934,296173978,1,0,4,9,35507
1778149627.2776885,296173978,1,1,4,9,64912
1778149627.2785194,296173978,1,0,5,11,31624
1778149627.2792945,296173978,1,0,9,19,36713
1778149627.280103,296173978,1,0,10,20,42855
1778149627.2809346,296173978,1,1,10,20,70399
1778149627.2817872,296173978,1,0,11,22,127000
1778149627.2826505,296173978,1,0,13,27,114798
1778149627.2840059,296173978,2,0,0,1,37931
1778149627.2848475,296173978,2,1,0,1,65326
1778149627.2858984,296173978,2,0,4,9,63659
1778149627.2868893,296173978,2,1,4,9,33774
1778149627.287698,296173978,2,0,10,21,41479
1778149627.288506,296173978,2,1,10,20,68321
1778149627.289346,296173978,2,0,15,30,52979
1778149627.2901971,296173978,3,0,1,3,23715
1778149627.2909846,296173978,3,0,4,9,65085
1778149627.291786,296173978,3,1,4,9,33643
1778149627.2925608,296173978,3,0,8,16,64933
1778149627.2933748,296173978,3,0,10,20,39757
1778149627.2942314,296173978,3,1,10,20,68677
1778149627.2951179,296173978,3,0,12,24,44377
1778149627.2959592,296276738,0,0,1,3,32752
1778149627.3697846,296276738,0,0,4,9,35518
1778149627.3706965,296276738,0,1,4,8,66422
1778149627.3715935,296276738,0,0,5,11,61492
1778149627.372403,296276738,0,0,9,18,15049
1778149627.3732238,296276738,0,0,10,20,41538
1778149627.3741448,296276738,0,1,10,20,70934
1778149627.3749938,296276738,0,0,14,29,115623
1778149627.3758152,296276738,1,0,0,0,85459
1778149627.3767629,296276738,1,0,1,3,23587
1778149627.3782258,296276738,1,0,2,4,100462
1778149627.3797433,296276738,1,0,4,9,35698
1778149627.380825,296276738,1,1,4,9,64973
1778149627.3816252,296276738,1,0,5,11,31624
1778149627.3824341,296276738,1,0,9,19,36713
1778149627.3832536,296276738,1,0,10,20,43196
1778149627.3840992,296276738,1,1,10,20,70772
1778149627.3851845,296276738,1,0,11,22,127000
1778149627.3864522,296276738,1,0,13,27,114798
1778149627.3873649,296276738,2,0,0,1,37931
1778149627.388146,296276738,2,1,0,1,65326
1778149627.3889923,296276738,2,0,4,9,63674
1778149627.389746,296276738,2,1,4,9,33934
1778149627.3905365,296276738,2,0,10,20,41826
1778149627.3914096,296276738,2,1,10,20,68724
1778149627.3922524,296276738,2,0,15,30,52979
1778149627.3932917,296276738,3,0,1,3,23715
1778149627.3940802,296276738,3,0,4,9,65095
1778149627.394842,296276738,3,1,4,9,33803
1778149627.395627,296276738,3,0,8,16,64933
1778149627.3965437,296276738,3,0,10,20,40146
1778149627.3974721,296276738,3,1,10,20,68940
1778149627.3984466,296276738,3,0,12,24,44377
1778149627.399609,296380790,0,0,1,3,32752
1778149627.4744065,296380790,0,0,4,8,35694
1778149627.475856,296380790,0,1,4,8,66492
1778149627.477442,296380790,0,0,5,11,61492
1778149627.4790447,296380790,0,0,9,18,15049
1778149627.4800758,296380790,0,0,10,21,41842
1778149627.4810011,296380790,0,1,10,21,71179
1778149627.4819193,296380790,0,0,14,29,115623
1778149627.4828115,296380790,1,0,0,0,85459
1778149627.4836557,296380790,1,0,1,3,23587
1778149627.4844859,296380790,1,0,2,4,100462
1778149627.485802,296380790,1,0,4,8,35809
1778149627.4870992,296380790,1,1,4,8,65025
1778149627.4884903,296380790,1,0,5,11,31624
1778149627.490131,296380790,1,0,9,19,36713
1778149627.4910674,296380790,1,0,10,21,43480
1778149627.491997,296380790,1,1,10,20,71036
1778149627.492896,296380790,1,0,11,22,127000
1778149627.494155,296380790,1,0,13,27,114798
1778149627.4955611,296380790,2,0,0,1,37931
1778149627.4970424,296380790,2,1,0,1,65326
1778149627.498122,296380790,2,0,4,9,63724
1778149627.499098,296380790,2,1,4,9,34032
1778149627.4998991,296380790,2,0,10,21,42050
1778149627.500754,296380790,2,1,10,21,68976
1778149627.5020804,296380790,2,0,15,30,52979
1778149627.5033684,296380790,3,0,1,3,23715
1778149627.5046027,296380790,3,0,4,8,65152
1778149627.5059803,296380790,3,1,4,8,33986
1778149627.507153,296380790,3,0,8,16,64933
1778149627.5080717,296380790,3,0,10,21,40402
1778149627.5089552,296380790,3,1,10,21,69195
1778149627.509751,296380790,3,0,12,24,44377
1778149627.5105338,296483765,0,0,1,3,32752
1778149627.5773191,296483765,0,0,4,8,35879
1778149627.578223,296483765,0,1,4,8,66529
1778149627.5791662,296483765,0,0,5,11,61492
1778149627.5800586,296483765,0,0,9,18,15049
1778149627.580691,296483765,0,0,10,21,42075
1778149627.5814593,296483765,0,1,10,21,71370
1778149627.582195,296483765,0,0,14,29,115623
1778149627.5828617,296483765,1,0,0,0,85459
1778149627.5837183,296483765,1,0,1,3,23587
1778149627.5846288,296483765,1,0,2,4,100462
1778149627.5854597,296483765,1,0,4,8,35909
1778149627.5862923,296483765,1,1,4,8,65026
1778149627.5871572,296483765,1,0,5,11,31624
1778149627.588001,296483765,1,0,9,19,36713
1778149627.5889053,296483765,1,0,10,21,43672
1778149627.589756,296483765,1,1,10,21,71269
1778149627.5906081,296483765,1,0,11,22,127000
1778149627.591489,296483765,1,0,13,27,114798
1778149627.592332,296483765,2,0,0,1,37931
1778149627.5930665,296483765,2,1,0,1,65326
1778149627.593858,296483765,2,0,4,8,63743
1778149627.5945368,296483765,2,1,4,8,34128
1778149627.5953887,296483765,2,0,10,21,42231
1778149627.5961301,296483765,2,1,10,21,69162
1778149627.596854,296483765,2,0,15,30,52979
1778149627.5977495,296483765,3,0,1,3,23715
1778149627.5984182,296483765,3,0,4,8,65200
1778149627.5991518,296483765,3,1,4,8,34192
1778149627.600185,296483765,3,0,8,16,64933
1778149627.600987,296483765,3,0,10,21,40644
1778149627.601824,296483765,3,1,10,21,69346
1778149627.6027126,296483765,3,0,12,24,44377
1778149627.6035607,296586095,0,0,1,3,32752
1778149627.6793568,296586095,0,0,4,8,36070
1778149627.6805072,296586095,0,1,4,8,66565
1778149627.681333,296586095,0,0,5,11,61492
1778149627.6818914,296586095,0,0,9,18,15049
1778149627.6824906,296586095,0,0,10,20,42232
1778149627.6830595,296586095,0,1,10,21,71435
1778149627.6836412,296586095,0,0,14,29,115623
1778149627.6845977,296586095,1,0,0,0,85459
1778149627.685839,296586095,1,0,1,3,23587
1778149627.6870642,296586095,1,0,2,4,100462
1778149627.68837,296586095,1,0,4,8,36007
1778149627.689646,296586095,1,1,4,8,65039
1778149627.690802,296586095,1,0,5,11,31624
1778149627.6919343,296586095,1,0,9,19,36713
1778149627.6930122,296586095,1,0,10,20,43762
1778149627.6941693,296586095,1,1,10,21,71361
1778149627.695278,296586095,1,0,11,22,127000
1778149627.6960168,296586095,1,0,13,27,114798
1778149627.6966536,296586095,2,0,0,1,37931
1778149627.6972713,296586095,2,1,0,1,65326
1778149627.697921,296586095,2,0,4,8,63818
1778149627.698543,296586095,2,1,4,8,34192
1778149627.6993563,296586095,2,0,10,20,42259
1778149627.7003684,296586095,2,1,10,20,69228
1778149627.7010257,296586095,2,0,15,30,52979
1778149627.7014735,296586095,3,0,1,3,23715
1778149627.701895,296586095,3,0,4,8,65282
1778149627.7023022,296586095,3,1,4,8,34340
1778149627.702694,296586095,3,0,8,16,64933
1778149627.7031136,296586095,3,0,10,21,40731
1778149627.7035332,296586095,3,1,10,21,69432
1778149627.7039495,296586095,3,0,12,24,44377
1778149627.7043858,296688607,0,0,1,3,32752
1778149627.7814982,296688607,0,0,4,8,36184
1778149627.7822983,296688607,0,1,4,8,66596
1778149627.7830498,296688607,0,0,5,11,61492
1778149627.7837903,296688607,0,0,9,18,15049
1778149627.7846067,296688607,0,0,10,21,42259
1778149627.7854104,296688607,0,1,10,21,71408
1778149627.786293,296688607,0,0,14,29,115623
1778149627.7871168,296688607,1,0,0,0,85459
1778149627.7878325,296688607,1,0,1,3,23587
1778149627.788605,296688607,1,0,2,4,100462
1778149627.7894285,296688607,1,0,4,8,35999
1778149627.790166,296688607,1,1,4,8,65087
1778149627.7909067,296688607,1,0,5,11,31624
1778149627.7916753,296688607,1,0,9,19,36713
1778149627.7924347,296688607,1,0,10,21,43681
1778149627.7931218,296688607,1,1,10,21,71328
1778149627.7936256,296688607,1,0,11,22,127000
1778149627.7940903,296688607,1,0,13,27,114798
1778149627.7947025,296688607,2,0,0,1,37931
1778149627.7954748,296688607,2,1,0,1,65326
1778149627.7962477,296688607,2,0,4,8,63892
1778149627.7968252,296688607,2,1,4,8,34210
1778149627.7977157,296688607,2,0,10,20,42096
1778149627.7985306,296688607,2,1,10,21,69180
1778149627.7993364,296688607,2,0,15,30,52979
1778149627.8001318,296688607,3,0,1,3,23715
1778149627.8008611,296688607,3,0,4,8,65347
1778149627.801609,296688607,3,1,4,8,34470
1778149627.802384,296688607,3,0,8,16,64933
1778149627.8030746,296688607,3,0,10,21,40740
1778149627.8038557,296688607,3,1,10,21,69427
1778149627.8047748,296688607,3,0,12,24,44377
1778149627.8055992,296791019,0,0,1,3,32752
1778149627.8839529,296791019,0,0,4,9,36265
1778149627.88438,296791019,0,1,4,8,66637
1778149627.8848085,296791019,0,0,5,11,61492
1778149627.8852336,296791019,0,0,9,18,15049
1778149627.885657,296791019,0,0,10,21,42188
1778149627.8860748,296791019,0,1,10,21,71273
1778149627.886653,296791019,0,0,14,29,115623
1778149627.887366,296791019,1,0,0,0,85459
1778149627.888041,296791019,1,0,1,3,23587
1778149627.8885293,296791019,1,0,2,4,100462
1778149627.8889523,296791019,1,0,4,9,36002
1778149627.8893378,296791019,1,1,4,8,65120
1778149627.8897567,296791019,1,0,5,11,31624
1778149627.8901606,296791019,1,0,9,19,36713
1778149627.890578,296791019,1,0,10,21,43526
1778149627.8909993,296791019,1,1,10,21,71144
1778149627.891413,296791019,1,0,11,22,127000
1778149627.8918679,296791019,1,0,13,27,114798
1778149627.8923028,296791019,2,0,0,1,37931
1778149627.8927603,296791019,2,1,0,1,65326
1778149627.8931758,296791019,2,0,4,9,64025
1778149627.8935943,296791019,2,1,4,9,34244
1778149627.8939836,296791019,2,0,10,20,41876
1778149627.8944016,296791019,2,1,10,21,69051
1778149627.8948421,296791019,2,0,15,30,52979
1778149627.8952603,296791019,3,0,1,3,23715
1778149627.8956804,296791019,3,0,4,8,65441
1778149627.896069,296791019,3,1,4,9,34570
1778149627.896456,296791019,3,0,8,16,64933
1778149627.8968806,296791019,3,0,10,21,40640
1778149627.8973105,296791019,3,1,10,21,69325
1778149627.8977425,296791019,3,0,12,24,44377
1778149627.8981628,296893783,0,0,1,3,32752
1778149627.9864235,296893783,0,0,4,9,36291
1778149627.9871073,296893783,0,1,4,8,66780
1778149627.9876413,296893783,0,0,5,11,61492
1778149627.9882925,296893783,0,0,9,18,15049
1778149627.988719,296893783,0,0,10,20,41912
1778149627.9892929,296893783,0,1,10,20,71155
1778149627.9897604,296893783,0,0,14,29,115623
1778149627.9902256,296893783,1,0,0,0,85459
1778149627.9908307,296893783,1,0,1,3,23587
1778149627.9913452,296893783,1,0,2,4,100462
1778149627.9920232,296893783,1,0,4,9,35972
1778149627.9926465,296893783,1,1,4,8,65307
1778149627.9933352,296893783,1,0,5,11,31624
1778149627.99377,296893783,1,0,9,19,36713
1778149627.9941757,296893783,1,0,10,20,43126
1778149627.9945955,296893783,1,1,10,20,71030
1778149627.9950418,296893783,1,0,11,22,127000
1778149627.9954813,296893783,1,0,13,27,114798
1778149627.9959345,296893783,2,0,0,1,37931
1778149627.9963284,296893783,2,1,0,1,65326
1778149627.9967222,296893783,2,0,4,8,64328
1778149627.9973557,296893783,2,1,4,8,34242
1778149627.998033,296893783,2,0,10,20,41513
1778149627.9988296,296893783,2,1,10,20,68975
1778149627.9995394,296893783,2,0,15,30,52979
1778149628.00025,296893783,3,0,1,3,23715
1778149628.000914,296893783,3,0,4,9,65668
1778149628.0013955,296893783,3,1,4,9,34632
1778149628.0018122,296893783,3,0,8,16,64933
1778149628.002215,296893783,3,0,10,20,40363
1778149628.0026345,296893783,3,1,10,20,69252
1778149628.0030682,296893783,3,0,12,24,44377
1778149628.003578,296996571,0,0,1,3,32752
1778149628.089705,296996571,0,0,4,8,36302
1778149628.0904555,296996571,0,1,4,8,67033
1778149628.0911338,296996571,0,0,5,11,61492
1778149628.0917609,296996571,0,0,9,18,15049
1778149628.0926826,296996571,0,0,10,21,41646
1778149628.0936184,296996571,0,1,10,21,71078
1778149628.094535,296996571,0,0,14,29,115623
1778149628.0954268,296996571,1,0,0,0,85459
1778149628.0962384,296996571,1,0,1,3,23587
1778149628.0970988,296996571,1,0,2,4,100462
1778149628.0979161,296996571,1,0,4,8,35932
1778149628.0987628,296996571,1,1,4,8,65636
1778149628.099585,296996571,1,0,5,11,31624
1778149628.1003835,296996571,1,0,9,19,36713
1778149628.1011941,296996571,1,0,10,21,42764
1778149628.1020362,296996571,1,1,10,21,70958
1778149628.1028771,296996571,1,0,11,22,127000
1778149628.1037602,296996571,1,0,13,27,114798
1778149628.1046581,296996571,2,0,0,1,37931
1778149628.105776,296996571,2,1,0,1,65326
1778149628.1068316,296996571,2,0,4,8,64618
1778149628.1076992,296996571,2,1,4,8,34262
1778149628.1082578,296996571,2,0,10,21,41105
1778149628.1087315,296996571,2,1,10,21,68954
1778149628.1091642,296996571,2,0,15,30,52979
